timestamp_utc,gpu_name,gpu_memory_total_mib,gpu_memory_used_mib,gpu_utilization_pct,gpu_memory_utilization_pct,gpu_temperature_c,gpu_power_w,ram_total_mib,ram_used_mib,ram_available_mib,load_1m,disk_available_gib
2026-08-25T14:34:42+00:00,NVIDIA H200,143771,6565,77,42,54,538.65,76293,2251,74042,1.06,9386,
2026-08-25T14:35:12+00:00,NVIDIA H200,143771,6565,79,43,54,542.72,76293,2251,74042,1.09,9386,
2026-08-25T14:35:43+00:00,NVIDIA H200,143771,6985,80,43,55,555.11,76293,2252,74041,1.05,9386,
2026-08-25T14:36:13+00:00,NVIDIA H200,143771,6985,79,43,55,530.13,76293,2252,74041,1.09,9386,
2026-08-25T14:36:43+00:00,NVIDIA H200,143771,6985,75,41,55,537.31,76293,2251,74042,1.06,9386,
2026-08-25T14:37:13+00:00,NVIDIA H200,143771,6985,0,0,43,123.64,76293,3767,72525,1.73,9386,
2026-08-25T14:37:43+00:00,NVIDIA H200,143771,915,10,0,39,136.85,76293,3940,72353,8.89,9386,
2026-08-25T14:38:13+00:00,NVIDIA H200,143771,915,10,0,38,134.70,76293,3945,72348,5.78,9386,
2026-08-25T14:38:43+00:00,NVIDIA H200,143771,1233,11,1,37,137.02,76293,3944,72349,11.99,9386,
2026-08-25T14:39:13+00:00,NVIDIA H200,143771,1233,11,1,36,136.54,76293,3946,72347,7.66,9386,
2026-08-25T14:39:43+00:00,NVIDIA H200,143771,1233,11,1,36,135.83,76293,3946,72346,5.10,9386,
2026-08-25T14:40:14+00:00,NVIDIA H200,143771,1233,10,1,36,137.91,76293,3943,72350,3.49,9386,
2026-08-25T14:40:44+00:00,NVIDIA H200,143771,1235,11,1,35,137.83,76293,3943,72350,2.56,9386,
2026-08-25T14:41:14+00:00,NVIDIA H200,143771,1235,12,1,35,136.47,76293,3944,72349,1.94,9386,
2026-08-25T14:41:44+00:00,NVIDIA H200,143771,1237,11,1,35,136.82,76293,3944,72349,1.57,9386,
2026-08-25T14:42:14+00:00,NVIDIA H200,143771,1237,25,1,35,137.10,76293,3940,72353,1.45,9386,
2026-08-25T14:42:44+00:00,NVIDIA H200,143771,1237,24,1,35,138.76,76293,3940,72353,1.27,9386,
2026-08-25T14:43:14+00:00,NVIDIA H200,143771,5315,83,45,51,533.12,76293,3974,72319,1.18,9386,
2026-08-25T14:43:44+00:00,NVIDIA H200,143771,5315,78,43,54,544.25,76293,2253,74040,1.11,9386,
2026-08-25T14:44:15+00:00,NVIDIA H200,143771,5315,80,43,56,546.51,76293,2250,74043,1.07,9386,
2026-08-25T14:44:45+00:00,NVIDIA H200,143771,5757,81,44,57,550.84,76293,2250,74043,1.04,9386,
2026-08-25T14:45:15+00:00,NVIDIA H200,143771,5757,82,45,56,552.70,76293,2251,74042,1.09,9386,
2026-08-25T14:45:45+00:00,NVIDIA H200,143771,5757,76,41,55,514.77,76293,2251,74042,0.97,9386,
2026-08-25T14:46:15+00:00,NVIDIA H200,143771,6175,79,43,54,533.42,76293,2251,74042,0.98,9386,
2026-08-25T14:46:45+00:00,NVIDIA H200,143771,6175,75,41,53,535.54,76293,2251,74042,1.04,9386,
2026-08-25T14:47:15+00:00,NVIDIA H200,143771,6175,76,41,52,531.31,76293,2252,74041,1.09,9386,
2026-08-25T14:47:45+00:00,NVIDIA H200,143771,6541,77,42,52,523.70,76293,2252,74041,1.06,9386,
2026-08-25T14:48:16+00:00,NVIDIA H200,143771,6541,76,41,52,518.03,76293,2252,74041,1.03,9386,
2026-08-25T14:48:46+00:00,NVIDIA H200,143771,6541,78,42,52,534.42,76293,2251,74042,1.02,9386,
2026-08-25T14:49:16+00:00,NVIDIA H200,143771,6961,83,45,53,529.55,76293,2250,74043,1.01,9386,
2026-08-25T14:49:46+00:00,NVIDIA H200,143771,6961,79,43,53,545.02,76293,2250,74043,1.08,9386,
2026-08-25T14:50:16+00:00,NVIDIA H200,143771,6961,81,44,54,519.81,76293,2250,74043,1.05,9386,
2026-08-25T14:50:46+00:00,NVIDIA H200,143771,6961,10,0,39,134.73,76293,3940,72353,10.76,9386,
2026-08-25T14:51:16+00:00,NVIDIA H200,143771,6961,10,0,37,133.43,76293,3940,72353,6.98,9386,
2026-08-25T14:51:46+00:00,NVIDIA H200,143771,6961,14,1,36,131.54,76293,3940,72353,13.49,9386,
2026-08-25T14:52:17+00:00,NVIDIA H200,143771,6961,11,1,36,134.96,76293,3940,72353,8.57,9386,
2026-08-25T14:52:47+00:00,NVIDIA H200,143771,6961,11,1,35,134.29,76293,3940,72353,5.64,9386,
2026-08-25T14:53:17+00:00,NVIDIA H200,143771,6961,12,1,35,136.32,76293,3940,72353,3.81,9386,
2026-08-25T14:53:47+00:00,NVIDIA H200,143771,6961,11,1,34,134.96,76293,3940,72353,2.70,9386,
2026-08-25T14:54:17+00:00,NVIDIA H200,143771,6961,11,1,34,135.79,76293,3941,72352,2.03,9386,
2026-08-25T14:54:47+00:00,NVIDIA H200,143771,6961,10,1,34,134.82,76293,3940,72353,1.62,9386,
2026-08-25T14:55:17+00:00,NVIDIA H200,143771,6961,24,1,34,136.16,76293,3939,72354,1.38,9386,
2026-08-25T14:55:47+00:00,NVIDIA H200,143771,6961,24,1,35,137.45,76293,3941,72352,1.16,9386,
2026-08-25T14:56:18+00:00,NVIDIA H200,143771,6961,81,44,49,517.88,76293,3972,72321,0.98,9386,
2026-08-25T14:56:48+00:00,NVIDIA H200,143771,6961,77,42,54,528.56,76293,2251,74042,0.99,9386,
2026-08-25T14:57:18+00:00,NVIDIA H200,143771,6961,80,43,56,531.28,76293,2251,74041,0.92,9386,
2026-08-25T14:57:48+00:00,NVIDIA H200,143771,6961,77,42,56,534.41,76293,2252,74041,0.95,9386,
2026-08-25T14:58:18+00:00,NVIDIA H200,143771,6961,79,43,57,561.82,76293,2252,74041,1.02,9386,
2026-08-25T14:58:48+00:00,NVIDIA H200,143771,6961,84,46,57,549.01,76293,2251,74042,1.09,9386,
2026-08-25T14:59:18+00:00,NVIDIA H200,143771,6961,82,45,54,533.11,76293,2252,74041,1.06,9386,
2026-08-25T14:59:48+00:00,NVIDIA H200,143771,6961,79,43,52,541.02,76293,2251,74042,1.03,9386,
2026-08-25T15:00:19+00:00,NVIDIA H200,143771,6961,82,45,50,526.27,76293,2252,74041,1.02,9386,
2026-08-25T15:00:49+00:00,NVIDIA H200,143771,6961,83,45,50,528.66,76293,2251,74042,1.01,9386,
2026-08-25T15:01:19+00:00,NVIDIA H200,143771,6961,80,43,49,526.91,76293,2251,74041,1.32,9386,
2026-08-25T15:01:49+00:00,NVIDIA H200,143771,6961,84,46,49,522.56,76293,2252,74041,1.19,9386,
2026-08-25T15:02:19+00:00,NVIDIA H200,143771,7017,83,45,48,531.51,76293,2251,74042,1.06,9386,
2026-08-25T15:02:49+00:00,NVIDIA H200,143771,7017,81,44,48,524.10,76293,2251,74042,1.03,9386,
2026-08-25T15:03:19+00:00,NVIDIA H200,143771,7017,82,44,48,534.90,76293,2251,74042,1.19,9386,
2026-08-25T15:03:49+00:00,NVIDIA H200,143771,7017,11,0,33,125.35,76293,3941,72352,8.72,9386,
2026-08-25T15:04:20+00:00,NVIDIA H200,143771,7017,10,0,32,131.65,76293,3940,72353,5.41,9386,
2026-08-25T15:04:50+00:00,NVIDIA H200,143771,7017,0,0,31,116.92,76293,4046,72247,10.54,9386,
2026-08-25T15:05:20+00:00,NVIDIA H200,143771,7017,11,1,31,136.38,76293,6032,70261,6.78,9386,
2026-08-25T15:05:50+00:00,NVIDIA H200,143771,7017,11,1,31,137.10,76293,6032,70261,4.50,9386,
2026-08-25T15:06:20+00:00,NVIDIA H200,143771,7017,11,1,32,133.32,76293,6033,70260,3.12,9386,
2026-08-25T15:06:50+00:00,NVIDIA H200,143771,7017,11,1,32,135.05,76293,6032,70261,2.28,9386,
2026-08-25T15:07:20+00:00,NVIDIA H200,143771,7017,11,1,32,134.28,76293,6032,70261,1.78,9386,
2026-08-25T15:07:50+00:00,NVIDIA H200,143771,7017,11,1,33,134.44,76293,6033,70260,1.54,9386,
2026-08-25T15:08:20+00:00,NVIDIA H200,143771,7017,11,1,33,138.12,76293,6038,70255,1.32,9386,
2026-08-25T15:08:51+00:00,NVIDIA H200,143771,7017,11,1,33,136.14,76293,6037,70256,1.20,9386,
2026-08-25T15:09:21+00:00,NVIDIA H200,143771,7017,12,1,34,135.32,76293,6036,70257,1.12,9386,
2026-08-25T15:09:51+00:00,NVIDIA H200,143771,1103,24,1,34,137.71,76293,6048,70245,1.06,9386,
2026-08-25T15:10:21+00:00,NVIDIA H200,143771,1103,24,1,34,138.43,76293,4325,71967,1.09,9386,
2026-08-25T15:10:51+00:00,NVIDIA H200,143771,5303,88,48,43,264.46,76293,4296,71997,1.05,9386,
2026-08-25T15:11:21+00:00,NVIDIA H200,143771,5303,76,41,52,528.40,76293,4296,71997,1.03,9386,
2026-08-25T15:11:51+00:00,NVIDIA H200,143771,5303,77,41,54,520.63,76293,4296,71997,1.02,9386,
2026-08-25T15:12:21+00:00,NVIDIA H200,143771,5303,78,43,54,528.04,76293,4294,71999,1.01,9386,
2026-08-25T15:12:52+00:00,NVIDIA H200,143771,5303,81,44,55,546.90,76293,4294,71999,1.00,9386,
2026-08-25T15:13:22+00:00,NVIDIA H200,143771,5303,80,43,55,538.11,76293,4295,71998,1.00,9386,
2026-08-25T15:13:52+00:00,NVIDIA H200,143771,5303,79,43,55,531.65,76293,4295,71998,0.92,9386,
2026-08-25T15:14:22+00:00,NVIDIA H200,143771,5303,83,45,55,533.96,76293,4293,72000,0.95,9386,
2026-08-25T15:14:52+00:00,NVIDIA H200,143771,5303,79,43,56,528.68,76293,4294,71999,0.97,9386,
2026-08-25T15:15:22+00:00,NVIDIA H200,143771,5303,77,42,56,537.88,76293,4293,72000,0.98,9386,
2026-08-25T15:15:52+00:00,NVIDIA H200,143771,5303,80,43,57,551.47,76293,4294,71999,0.99,9386,
2026-08-25T15:16:22+00:00,NVIDIA H200,143771,5303,79,43,57,545.09,76293,4294,71999,1.06,9386,
2026-08-25T15:16:53+00:00,NVIDIA H200,143771,5303,79,43,57,551.02,76293,4295,71998,1.04,9386,
2026-08-25T15:17:23+00:00,NVIDIA H200,143771,5303,76,41,56,557.65,76293,4294,71999,1.07,9386,
2026-08-25T15:17:53+00:00,NVIDIA H200,143771,5303,82,45,56,534.60,76293,4294,71999,1.04,9386,
2026-08-25T15:18:23+00:00,NVIDIA H200,143771,5303,81,44,55,530.47,76293,4295,71998,1.03,9386,
2026-08-25T15:18:53+00:00,NVIDIA H200,143771,5303,79,43,54,534.11,76293,4294,71999,1.01,9386,
2026-08-25T15:19:23+00:00,NVIDIA H200,143771,5303,84,46,54,538.68,76293,4294,71998,1.01,9386,
2026-08-25T15:19:53+00:00,NVIDIA H200,143771,5303,80,43,53,534.02,76293,4295,71998,1.00,9386,
2026-08-25T15:20:23+00:00,NVIDIA H200,143771,5303,78,43,53,535.04,76293,4295,71998,1.00,9386,
2026-08-25T15:20:54+00:00,NVIDIA H200,143771,5303,0,0,40,121.56,76293,5153,71140,3.70,9386,
2026-08-25T15:21:24+00:00,NVIDIA H200,143771,5303,0,0,36,118.88,76293,5515,70778,14.85,9386,
2026-08-25T15:21:54+00:00,NVIDIA H200,143771,5303,0,0,34,118.11,76293,5421,70872,21.68,9386,
2026-08-25T15:22:24+00:00,NVIDIA H200,143771,5303,0,0,33,117.77,76293,5437,70856,25.90,9386,
2026-08-25T15:22:54+00:00,NVIDIA H200,143771,5303,0,0,33,117.69,76293,5439,70854,28.54,9386,
2026-08-25T15:23:24+00:00,NVIDIA H200,143771,5303,0,0,33,117.83,76293,5420,70873,29.96,9386,
2026-08-25T15:23:54+00:00,NVIDIA H200,143771,5303,0,0,34,117.79,76293,5467,70826,30.91,9386,
2026-08-25T15:24:24+00:00,NVIDIA H200,143771,5303,0,0,33,117.81,76293,5457,70835,31.45,9386,
2026-08-25T15:24:54+00:00,NVIDIA H200,143771,5303,0,0,33,117.66,76293,5466,70827,31.66,9386,
2026-08-25T15:25:24+00:00,NVIDIA H200,143771,5303,0,0,33,117.61,76293,5401,70892,29.56,9386,
2026-08-25T15:25:55+00:00,NVIDIA H200,143771,5303,10,0,33,132.57,76293,6107,70186,21.78,9386,
2026-08-25T15:26:25+00:00,NVIDIA H200,143771,5303,9,0,33,129.10,76293,6107,70186,13.54,9386,
2026-08-25T15:26:55+00:00,NVIDIA H200,143771,895,0,0,33,117.75,76293,5528,70765,14.94,9386,
2026-08-25T15:27:25+00:00,NVIDIA H200,143771,895,0,0,33,117.60,76293,5491,70802,21.66,9386,
2026-08-25T15:27:55+00:00,NVIDIA H200,143771,895,0,0,33,117.67,76293,5541,70752,25.73,9386,
2026-08-25T15:28:25+00:00,NVIDIA H200,143771,895,0,0,33,117.79,76293,5478,70815,28.20,9386,
2026-08-25T15:28:55+00:00,NVIDIA H200,143771,895,0,0,34,117.97,76293,5474,70819,30.00,9386,
2026-08-25T15:29:25+00:00,NVIDIA H200,143771,895,0,0,34,118.20,76293,5506,70787,30.79,9386,
2026-08-25T15:29:56+00:00,NVIDIA H200,143771,895,0,0,35,118.31,76293,5422,70871,31.47,9386,
2026-08-25T15:30:26+00:00,NVIDIA H200,143771,895,0,0,35,118.59,76293,5539,70754,31.75,9386,
2026-08-25T15:30:56+00:00,NVIDIA H200,143771,895,0,0,35,118.47,76293,5507,70786,31.85,9386,
2026-08-25T15:31:26+00:00,NVIDIA H200,143771,1229,11,1,34,137.52,76293,4968,71325,29.43,9386,
2026-08-25T15:31:56+00:00,NVIDIA H200,143771,1229,11,1,33,134.33,76293,4968,71325,18.23,9386,
2026-08-25T15:32:26+00:00,NVIDIA H200,143771,1229,11,1,31,133.23,76293,4969,71324,11.44,9386,
2026-08-25T15:32:56+00:00,NVIDIA H200,143771,1229,11,1,30,135.34,76293,4969,71324,7.33,9386,
2026-08-25T15:33:26+00:00,NVIDIA H200,143771,1229,10,1,29,135.17,76293,4969,71324,4.83,9386,
2026-08-25T15:33:56+00:00,NVIDIA H200,143771,1229,11,1,28,135.23,76293,4969,71324,3.32,9386,
2026-08-25T15:34:27+00:00,NVIDIA H200,143771,1229,23,1,27,134.48,76293,4969,71324,2.41,9386,
2026-08-25T15:34:57+00:00,NVIDIA H200,143771,5307,81,44,41,519.93,76293,4908,71385,2.04,9386,
2026-08-25T15:35:27+00:00,NVIDIA H200,143771,5307,82,45,48,531.53,76293,4907,71386,1.55,9386,
2026-08-25T15:35:57+00:00,NVIDIA H200,143771,5307,82,45,50,537.52,76293,4908,71385,1.33,9386,
2026-08-25T15:36:27+00:00,NVIDIA H200,143771,5307,83,45,52,521.78,76293,3186,73107,1.20,9386,
2026-08-25T15:36:57+00:00,NVIDIA H200,143771,5307,79,43,52,521.60,76293,3186,73107,1.12,9386,
2026-08-25T15:37:27+00:00,NVIDIA H200,143771,5307,80,43,53,528.62,76293,3187,73106,1.19,9386,
2026-08-25T15:37:57+00:00,NVIDIA H200,143771,5307,82,44,54,542.31,76293,3187,73106,1.11,9386,
2026-08-25T15:38:28+00:00,NVIDIA H200,143771,5307,80,43,54,532.83,76293,3188,73105,1.07,9386,
2026-08-25T15:38:58+00:00,NVIDIA H200,143771,5307,79,43,55,534.58,76293,3187,73106,1.04,9386,
2026-08-25T15:39:28+00:00,NVIDIA H200,143771,5307,83,45,56,541.19,76293,3188,73105,1.02,9386,
2026-08-25T15:39:58+00:00,NVIDIA H200,143771,5307,79,43,55,539.84,76293,3188,73105,1.01,9386,
2026-08-25T15:40:28+00:00,NVIDIA H200,143771,5307,0,0,40,122.11,76293,4698,71595,4.00,9386,
2026-08-25T15:40:58+00:00,NVIDIA H200,143771,5307,0,0,38,119.52,76293,4690,71603,15.10,9386,
2026-08-25T15:41:28+00:00,NVIDIA H200,143771,5307,0,0,36,118.94,76293,4605,71688,21.96,9386,
2026-08-25T15:41:58+00:00,NVIDIA H200,143771,5307,0,0,35,118.57,76293,4660,71632,25.92,9386,
2026-08-25T15:42:29+00:00,NVIDIA H200,143771,5307,0,0,35,118.28,76293,4630,71662,28.45,9386,
2026-08-25T15:42:59+00:00,NVIDIA H200,143771,5307,10,0,35,132.43,76293,4925,71368,21.05,9386,
2026-08-25T15:43:29+00:00,NVIDIA H200,143771,5307,0,0,34,118.11,76293,4691,71602,20.02,9386,
2026-08-25T15:43:59+00:00,NVIDIA H200,143771,5307,0,0,33,117.98,76293,4653,71640,24.74,9386,
2026-08-25T15:44:29+00:00,NVIDIA H200,143771,5307,0,0,33,117.75,76293,4698,71595,27.60,9386,
2026-08-25T15:44:59+00:00,NVIDIA H200,143771,5307,0,0,33,117.75,76293,4622,71671,29.41,9386,
2026-08-25T15:45:29+00:00,NVIDIA H200,143771,5307,12,1,33,136.26,76293,4718,71575,27.95,9386,
2026-08-25T15:45:59+00:00,NVIDIA H200,143771,5307,10,1,34,131.61,76293,4718,71575,17.33,9386,
2026-08-25T15:46:29+00:00,NVIDIA H200,143771,5307,24,1,34,137.66,76293,4719,71574,11.10,9386,
2026-08-25T15:47:00+00:00,NVIDIA H200,143771,5307,84,45,53,533.57,76293,4697,71596,7.28,9386,
2026-08-25T15:47:30+00:00,NVIDIA H200,143771,5307,81,44,56,536.00,76293,4697,71595,4.80,9386,
2026-08-25T15:48:00+00:00,NVIDIA H200,143771,5307,79,43,57,519.64,76293,4698,71595,3.30,9386,
2026-08-25T15:48:30+00:00,NVIDIA H200,143771,5307,0,0,44,124.26,76293,4542,71751,2.62,9386,
2026-08-25T15:49:00+00:00,NVIDIA H200,143771,5307,0,0,39,120.75,76293,4581,71712,14.25,9386,
2026-08-25T15:49:30+00:00,NVIDIA H200,143771,5307,0,0,37,120.13,76293,4565,71728,22.19,9386,
2026-08-25T15:50:00+00:00,NVIDIA H200,143771,5307,0,0,36,119.50,76293,4516,71777,26.05,9386,
2026-08-25T15:50:30+00:00,NVIDIA H200,143771,5307,17,0,35,132.39,76293,4458,71835,21.75,9386,
2026-08-25T15:51:00+00:00,NVIDIA H200,143771,5307,0,0,34,118.10,76293,4587,71706,25.79,9386,
2026-08-25T15:51:31+00:00,NVIDIA H200,143771,5307,0,0,33,117.74,76293,4560,71733,28.37,9386,
2026-08-25T15:52:01+00:00,NVIDIA H200,143771,5307,0,0,32,117.45,76293,4534,71758,29.80,9386,
2026-08-25T15:52:31+00:00,NVIDIA H200,143771,5307,12,1,32,134.73,76293,4817,71476,28.18,9386,
2026-08-25T15:53:01+00:00,NVIDIA H200,143771,5307,11,1,32,135.55,76293,4817,71476,17.47,9386,
2026-08-25T15:53:31+00:00,NVIDIA H200,143771,5307,11,1,32,136.05,76293,4817,71476,11.11,9386,
2026-08-25T15:54:01+00:00,NVIDIA H200,143771,5307,11,1,33,135.54,76293,4818,71475,7.19,9386,
2026-08-25T15:54:31+00:00,NVIDIA H200,143771,5307,24,1,33,138.36,76293,4814,71479,4.75,9386,
2026-08-25T15:55:01+00:00,NVIDIA H200,143771,5307,83,45,51,531.55,76293,4796,71497,3.27,9386,
2026-08-25T15:55:32+00:00,NVIDIA H200,143771,5307,82,45,54,534.52,76293,4795,71498,2.37,9386,
2026-08-25T15:56:02+00:00,NVIDIA H200,143771,5307,81,44,55,531.40,76293,4796,71497,1.83,9386,
2026-08-25T15:56:32+00:00,NVIDIA H200,143771,5307,84,45,55,525.26,76293,4796,71497,1.50,9386,
2026-08-25T15:57:02+00:00,NVIDIA H200,143771,5307,78,42,55,541.97,76293,4797,71496,1.30,9386,
2026-08-25T15:57:32+00:00,NVIDIA H200,143771,5307,79,43,55,534.51,76293,3078,73215,1.18,9386,
2026-08-25T15:58:02+00:00,NVIDIA H200,143771,5307,79,43,55,525.90,76293,3078,73215,1.11,9386,
2026-08-25T15:58:32+00:00,NVIDIA H200,143771,5307,0,0,41,122.26,76293,4580,71713,4.06,9386,
2026-08-25T15:59:02+00:00,NVIDIA H200,143771,5307,0,0,37,119.43,76293,4622,71671,15.07,9386,
2026-08-25T15:59:33+00:00,NVIDIA H200,143771,5307,0,0,36,118.83,76293,4585,71708,21.74,9386,
2026-08-25T16:00:03+00:00,NVIDIA H200,143771,5307,0,0,34,118.09,76293,4615,71678,25.78,9386,
2026-08-25T16:00:33+00:00,NVIDIA H200,143771,5307,11,0,34,127.24,76293,4817,71476,28.34,9386,
2026-08-25T16:01:03+00:00,NVIDIA H200,143771,5307,0,0,34,118.06,76293,4590,71703,20.05,9386,
2026-08-25T16:01:33+00:00,NVIDIA H200,143771,5307,0,0,34,118.29,76293,4576,71717,24.76,9386,
2026-08-25T16:02:03+00:00,NVIDIA H200,143771,5307,0,0,33,117.73,76293,4596,71697,27.68,9386,
2026-08-25T16:02:33+00:00,NVIDIA H200,143771,5307,0,0,32,117.34,76293,4582,71710,29.43,9386,
2026-08-25T16:03:03+00:00,NVIDIA H200,143771,5307,0,0,31,117.06,76293,4569,71724,30.45,9386,
2026-08-25T16:03:33+00:00,NVIDIA H200,143771,5307,11,1,31,133.48,76293,4710,71583,18.84,9386,
2026-08-25T16:04:04+00:00,NVIDIA H200,143771,5307,23,1,30,135.82,76293,4711,71582,12.03,9386,
2026-08-25T16:04:34+00:00,NVIDIA H200,143771,5307,79,43,46,518.89,76293,4693,71600,7.69,9386,
2026-08-25T16:05:04+00:00,NVIDIA H200,143771,5307,79,43,49,528.79,76293,4692,71601,5.05,9386,
2026-08-25T16:05:34+00:00,NVIDIA H200,143771,5307,82,44,50,533.28,76293,4692,71601,3.39,9386,
2026-08-25T16:06:04+00:00,NVIDIA H200,143771,5307,81,39,54,628.23,76293,4809,71484,2.44,9386,
2026-08-25T16:06:34+00:00,NVIDIA H200,143771,5307,0,0,35,118.58,76293,4524,71769,12.53,9386,
2026-08-25T16:07:04+00:00,NVIDIA H200,143771,5307,0,0,33,117.61,76293,4561,71732,20.26,9386,
2026-08-25T16:07:34+00:00,NVIDIA H200,143771,5307,0,0,32,117.32,76293,4540,71753,25.03,9386,
2026-08-25T16:08:05+00:00,NVIDIA H200,143771,5307,10,0,32,131.66,76293,4710,71583,26.57,9386,
2026-08-25T16:08:35+00:00,NVIDIA H200,143771,5307,0,0,32,117.37,76293,4560,71733,25.44,9386,
2026-08-25T16:09:05+00:00,NVIDIA H200,143771,5307,0,0,32,117.53,76293,4532,71761,28.09,9386,
2026-08-25T16:09:35+00:00,NVIDIA H200,143771,5307,0,0,33,117.53,76293,4506,71787,29.63,9386,
2026-08-25T16:10:05+00:00,NVIDIA H200,143771,5307,0,0,33,117.80,76293,4558,71735,30.57,9386,
2026-08-25T16:10:35+00:00,NVIDIA H200,143771,5307,12,1,34,139.04,76293,4710,71583,20.55,9386,
2026-08-25T16:11:05+00:00,NVIDIA H200,143771,5307,23,1,35,138.79,76293,4711,71582,13.09,9386,
2026-08-25T16:11:35+00:00,NVIDIA H200,143771,5307,81,44,51,537.65,76293,4693,71600,8.41,9386,
2026-08-25T16:12:05+00:00,NVIDIA H200,143771,5307,78,42,55,535.68,76293,4693,71600,5.34,9386,
2026-08-25T16:12:36+00:00,NVIDIA H200,143771,5307,82,45,54,545.83,76293,4694,71599,3.63,9386,
2026-08-25T16:13:06+00:00,NVIDIA H200,143771,5307,74,40,54,528.25,76293,4693,71600,2.59,9386,
2026-08-25T16:13:36+00:00,NVIDIA H200,143771,5307,0,0,38,119.75,76293,4530,71763,12.75,9386,
2026-08-25T16:14:06+00:00,NVIDIA H200,143771,5307,0,0,35,118.34,76293,4574,71719,20.34,9386,
2026-08-25T16:14:36+00:00,NVIDIA H200,143771,5307,0,0,33,117.62,76293,4556,71737,25.07,9386,
2026-08-25T16:15:06+00:00,NVIDIA H200,143771,5307,10,0,32,130.26,76293,4712,71581,25.32,9386,
2026-08-25T16:15:36+00:00,NVIDIA H200,143771,5307,0,0,30,116.76,76293,4544,71749,24.60,9386,
2026-08-25T16:16:06+00:00,NVIDIA H200,143771,5307,0,0,29,116.51,76293,4606,71687,27.52,9386,
2026-08-25T16:16:36+00:00,NVIDIA H200,143771,5307,0,0,29,116.21,76293,4539,71754,29.35,9386,
2026-08-25T16:17:07+00:00,NVIDIA H200,143771,5307,0,0,29,116.39,76293,4526,71767,30.39,9386,
2026-08-25T16:17:37+00:00,NVIDIA H200,143771,5307,12,1,30,136.93,76293,4818,71475,18.81,9386,
2026-08-25T16:18:07+00:00,NVIDIA H200,143771,5307,11,1,31,135.33,76293,4818,71475,11.79,9386,
2026-08-25T16:18:37+00:00,NVIDIA H200,143771,5307,10,1,31,135.77,76293,4817,71476,7.54,9386,
2026-08-25T16:19:07+00:00,NVIDIA H200,143771,5307,22,1,32,136.41,76293,4812,71481,4.96,9386,
2026-08-25T16:19:37+00:00,NVIDIA H200,143771,5307,79,43,48,526.24,76293,4797,71496,3.40,9386,
2026-08-25T16:20:07+00:00,NVIDIA H200,143771,5307,78,42,53,506.14,76293,4797,71496,2.51,9386,
2026-08-25T16:20:37+00:00,NVIDIA H200,143771,5307,83,45,56,543.67,76293,4797,71496,1.91,9386,
2026-08-25T16:21:08+00:00,NVIDIA H200,143771,5307,81,44,56,534.90,76293,4797,71496,1.55,9386,
2026-08-25T16:21:38+00:00,NVIDIA H200,143771,5307,80,43,56,568.39,76293,4796,71497,1.48,9386,
2026-08-25T16:22:08+00:00,NVIDIA H200,143771,5307,81,44,56,538.79,76293,4798,71495,1.35,9386,
2026-08-25T16:22:38+00:00,NVIDIA H200,143771,5307,80,43,56,545.62,76293,3076,73217,1.41,9386,
2026-08-25T16:23:08+00:00,NVIDIA H200,143771,5307,34,16,51,558.09,76293,2063,74230,1.32,9386,
2026-08-25T16:23:38+00:00,NVIDIA H200,143771,5307,0,0,39,120.12,76293,4567,71726,12.14,9386,
2026-08-25T16:24:08+00:00,NVIDIA H200,143771,5307,0,0,37,119.15,76293,4539,71754,19.97,9386,
2026-08-25T16:24:38+00:00,NVIDIA H200,143771,5307,0,0,35,118.51,76293,4597,71696,24.84,9386,
2026-08-25T16:25:09+00:00,NVIDIA H200,143771,5307,0,0,34,118.17,76293,4643,71650,27.79,9386,
2026-08-25T16:25:39+00:00,NVIDIA H200,143771,5307,10,0,35,132.23,76293,4881,71412,18.95,9386,
2026-08-25T16:26:09+00:00,NVIDIA H200,143771,5307,0,0,34,118.37,76293,4584,71709,24.09,9386,
2026-08-25T16:26:39+00:00,NVIDIA H200,143771,5307,0,0,35,118.31,76293,4619,71674,27.21,9386,
2026-08-25T16:27:09+00:00,NVIDIA H200,143771,5307,0,0,35,118.51,76293,4645,71648,29.10,9386,
2026-08-25T16:27:39+00:00,NVIDIA H200,143771,5307,0,0,35,118.62,76293,4596,71697,30.24,9386,
2026-08-25T16:28:09+00:00,NVIDIA H200,143771,5307,11,1,36,137.87,76293,4814,71479,18.72,9386,
2026-08-25T16:28:39+00:00,NVIDIA H200,143771,5307,11,1,36,134.90,76293,4814,71479,11.74,9386,
2026-08-25T16:29:09+00:00,NVIDIA H200,143771,5307,12,1,35,135.71,76293,4814,71479,7.51,9386,
2026-08-25T16:29:40+00:00,NVIDIA H200,143771,5307,24,1,33,137.73,76293,4813,71480,4.94,9386,
2026-08-25T16:30:10+00:00,NVIDIA H200,143771,5309,78,42,46,520.48,76293,4796,71497,3.39,9386,
2026-08-25T16:30:40+00:00,NVIDIA H200,143771,5309,74,40,49,518.84,76293,4796,71497,2.45,9386,
2026-08-25T16:31:10+00:00,NVIDIA H200,143771,5309,77,42,50,513.91,76293,4796,71497,1.87,9386,
2026-08-25T16:31:40+00:00,NVIDIA H200,143771,5309,78,42,50,522.66,76293,4796,71497,1.53,9386,
2026-08-25T16:32:10+00:00,NVIDIA H200,143771,5309,79,43,50,526.30,76293,4797,71496,1.32,9386,
